,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_learning_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,5.7755126953125,0.32447412812660764,1.2610230922698975,0.3201356086429342,50,200,0.001,Adam,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 0.001, 'optimizer': 'Adam'}",-0.6578031386718597,-0.6834198456183613,-0.6038889853370195,-0.36936660031343715,-0.31793877422746325,-0.5264834688336282,0.15234309702239102,55
46,8.559601306915283,1.4021539046827172,0.8561535358428956,0.2606604385465153,50,200,0.001,Adamax,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 0.001, 'optimizer': 'Adamax'}",-0.5720445273812141,-0.49653542758342734,-0.5568909670162842,-0.4309864652155166,-0.29544317783931384,-0.4703801130071513,0.10065651719013742,38
47,9.877732467651366,0.6402601864304596,0.5148900508880615,0.14815851677879852,50,200,0.001,Adadelta,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 0.001, 'optimizer': 'Adadelta'}",-0.8851287993342123,-1.3441099535189251,-0.3379191209282422,-0.5816406011147255,-3.0144004774393682,-1.2326397904670947,0.9520699189541031,71
48,9.266526889801025,1.6966871271839628,0.8597484111785889,0.6105086059889804,50,200,0.0001,Adam,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 0.0001, 'optimizer': 'Adam'}",-0.5158707789510851,-0.6493493778432378,-0.560467149302809,-0.43813500799862215,-0.37202946906593304,-0.5071703566323376,0.09608335795879286,54
49,9.219216537475585,2.0589041678614763,1.0100771903991699,0.767152635961198,50,200,0.0001,Adamax,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 0.0001, 'optimizer': 'Adamax'}",-0.5273542394857408,-0.6308286102621695,-0.5387595082296137,-0.39753657424489514,-0.37114003290955455,-0.4931237930263948,0.09616019216232742,48
50,9.327435827255249,1.3102246389709693,0.6289098262786865,0.24323963046355374,50,200,0.0001,Adadelta,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 0.0001, 'optimizer': 'Adadelta'}",-0.5335265884286354,-0.17560632654536534,-0.49321905843387065,-0.3491658025056487,-0.41462425903814104,-0.39322840699033224,0.12604790802470245,13
51,9.93974175453186,1.1418216664313439,0.44367804527282717,0.25319974084682345,50,200,1e-05,Adam,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 1e-05, 'optimizer': 'Adam'}",-0.5879853396450981,-0.6991341140151339,-0.5341902266779117,-0.372388671400268,-0.3114325382919865,-0.5010261780060797,0.14170522965143786,50
52,9.31753249168396,0.42882990854466874,0.2629457950592041,0.1332051640533098,50,200,1e-05,Adamax,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 1e-05, 'optimizer': 'Adamax'}",-0.5938631642549829,-0.504331534998766,-0.5657472350177187,-0.35165124464856884,-0.35952316138240253,-0.4750232680604878,0.10175820794638693,41
53,7.055536270141602,0.8752737926116819,0.5341935157775879,0.20258380577839263,50,200,1e-05,Adadelta,"{'batch_size': 50, 'epochs': 200, 'learning_rate': 1e-05, 'optimizer': 'Adadelta'}",-0.9431827786021584,-0.5692696312133537,-1.9113492958131868,-0.3663091033804147,-0.600030559314586,-0.8780282736647399,0.5489022831135543,63
54,4.684521198272705,1.065751473279754,0.8143435478210449,0.5719883223941217,200,10,0.001,Adam,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 0.001, 'optimizer': 'Adam'}",-0.6650577988546001,-0.14016771828721078,-0.3593343721069996,-0.8162616564049757,-0.42791387969895234,-0.48174708507054775,0.23666945993552135,45
55,3.9425909519195557,0.8167596730338997,0.5628990650177002,0.19210903561020815,200,10,0.001,Adamax,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 0.001, 'optimizer': 'Adamax'}",-0.5504556315759895,-0.5769356494378333,-0.32614089023067133,-0.38899908398960004,-0.38076092362245745,-0.4446584357713103,0.09991753799615262,29
56,3.740156126022339,1.2909896869314104,0.3835669994354248,0.14403049741296536,200,10,0.001,Adadelta,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 0.001, 'optimizer': 'Adadelta'}",-3.000477786751083,-0.1700871257525177,-1.696886463741982,-0.9330734500475462,-0.48685385709993356,-1.2574757366786125,1.0112019431986685,73
